frame,tempo_segundos,angulo_cotovelo_esquerdo,angulo_cotovelo_direito
125,4.166666666666667,78.74782672737575,83.64694195573315
126,4.2,78.463690817798,85.02043712875101
127,4.233333333333333,78.68923129440591,85.16423805867325
128,4.266666666666667,78.76754983910627,83.75727284510232
129,4.3,78.71892498175794,84.53046777776524
130,4.333333333333333,78.78425174034291,83.94873668998083
131,4.366666666666666,78.53128474576026,83.77397821111576
132,4.4,78.39099328207884,82.80857393605532
133,4.433333333333334,77.90398894582707,83.20404273841974
134,4.466666666666667,77.49123120883759,84.03752247107936
135,4.5,77.76402471822861,85.37941697823597
136,4.533333333333333,77.3249598311733,86.82484103485747
137,4.566666666666666,77.02325691902095,87.59869669827978
138,4.6,76.29238128123158,88.49816459323708
139,4.633333333333334,75.7848501593886,87.79701237939614
140,4.666666666666667,75.29651818870029,87.61187829122618
141,4.7,75.05707553490093,86.84294569947173
142,4.733333333333333,73.93346024269657,86.33897143348287
143,4.766666666666667,72.8890415127722,86.80511479301127
144,4.8,72.37283824644399,86.78556396144384
145,4.833333333333333,72.25902915613378,86.60575878711752
146,4.866666666666666,71.80851449725874,86.4989503283812
147,4.9,71.64605891616665,86.26317056608553
148,4.933333333333334,71.62080713765296,86.35604962501678
149,4.966666666666667,71.47065918166038,86.1969670537395
150,5.0,71.09340102947682,85.99092387766575
151,5.033333333333333,70.82544724717256,85.92467543673467
152,5.066666666666666,70.27725069421753,85.76357158938343
153,5.1,70.23044539712113,85.80941689856533
154,5.133333333333334,70.24766608307237,85.75345894849747
155,5.166666666666667,70.5742345427374,85.61356352753187
156,5.2,70.42859289590422,85.74006623664866
157,5.233333333333333,70.51510619274487,86.390709681299
158,5.266666666666667,70.59413920955497,86.56231905707057
159,5.3,70.67954961651536,86.72923050088868
160,5.333333333333333,70.86946962672619,86.86421701261219
161,5.366666666666666,71.01214791145455,87.09834339068239
162,5.4,71.17875731026575,87.21233639135747
163,5.433333333333334,71.49207720650833,87.23064473739412
164,5.466666666666667,71.59490321072737,87.40028261417912
165,5.5,71.56262601955682,87.50874745139562
166,5.533333333333333,71.59575159103716,87.61606861160071
167,5.566666666666666,71.63475662282275,87.5374346132723
168,5.6,71.79585092873195,87.51711794711424
169,5.633333333333334,71.92150189592921,87.67083677844893
170,5.666666666666667,72.01261678286545,87.78370993473327
171,5.7,72.4526271567487,88.11707586588297
172,5.733333333333333,72.62694763206031,88.49413488974419
173,5.766666666666667,72.97349742314206,88.72513494122455
174,5.8,73.2778191575026,89.22622969839831
175,5.833333333333333,73.45544106825903,89.8869493322451
176,5.866666666666666,74.0205857882677,90.7023905938151
177,5.9,74.67188807083974,91.37925631939252
178,5.933333333333334,75.24460113430047,91.86909868009869
179,5.966666666666667,75.8869120380074,92.52641151427113
180,6.0,76.2900065506032,93.18446520902822
181,6.033333333333333,77.26959628166082,94.0800557281541
182,6.066666666666666,79.1806526583828,94.14897964527033
183,6.1,80.67887746940401,94.21788916327533
184,6.133333333333334,81.06011613519814,93.76841190618165
185,6.166666666666667,81.5418659598805,94.75658601281472
186,6.2,81.6757263995882,93.69035245737365
187,6.233333333333333,81.94619421410667,93.75246037106875
188,6.266666666666667,83.11503655831883,93.1770467272321
189,6.3,83.39820561647325,93.98223836859819
190,6.333333333333333,83.5304171206471,93.78623404703374
191,6.366666666666666,84.96393609466521,94.54078491457852
192,6.4,85.53833939300601,95.91987156238254
193,6.433333333333334,86.8924640512185,96.54766996843725
194,6.466666666666667,86.9852739830508,96.04189530950144
195,6.5,88.55938817164537,95.79641479779622
196,6.533333333333333,89.21676220200307,96.56457066032107
197,6.566666666666666,89.65688068646124,96.6768483235794
198,6.6,90.71249846191591,98.96167086586966
199,6.633333333333334,92.26062293876772,100.29677034437864
200,6.666666666666667,93.08285260533192,100.58756993708546
201,6.7,93.63175895858143,99.59113992708728
202,6.733333333333333,94.18048576234118,98.92608460895009
203,6.766666666666667,94.57779327831412,98.91182130949689
204,6.8,94.77124063687593,102.23689101089265
205,6.833333333333333,95.62487831906297,103.34066734700544
206,6.866666666666666,95.83098544221045,105.06127175915229
207,6.9,95.88568198250141,105.97225169405588
208,6.933333333333334,98.09568198658535,105.43976025077629
209,6.966666666666667,99.62391262469278,106.22705764746414
210,7.0,100.36956931866483,106.697606559218
211,7.033333333333333,101.34971834144365,107.52352961551867
212,7.066666666666666,101.91968253653324,104.39846983003622
213,7.1,101.94198597557997,103.53242754691654
214,7.133333333333334,102.61704374303451,105.62347942258155
215,7.166666666666667,102.7465396156536,105.40587415891191
216,7.2,104.04178623582493,107.71466366781014
217,7.233333333333333,104.95513501984556,109.531484733894
218,7.266666666666667,106.96814660950832,112.25820277145581
219,7.3,109.00074246086831,113.43148861804363
220,7.333333333333333,110.10378548192482,114.63415427750338
221,7.366666666666666,110.83322043676127,114.28871690939313
222,7.4,111.8767743711704,115.74003178360947
223,7.433333333333334,111.38642866379558,116.94920502187188
224,7.466666666666667,110.77222850035217,116.49962123404092
225,7.5,111.36541660975341,116.49809567662503
226,7.533333333333333,112.49142633893295,117.26779597464098
227,7.566666666666666,113.3470027949157,117.99401263959507
228,7.6,114.53904331064398,118.39786049051064
229,7.633333333333334,114.30769066880069,118.72325575856628
230,7.666666666666667,115.82392876758723,118.96100242027785
231,7.7,115.7984377065058,120.08010759192327
232,7.733333333333333,115.40103639878924,121.14282213979037
233,7.766666666666667,115.17989877134274,122.4664395337707
234,7.8,115.18474112874334,123.29166088035768
235,7.833333333333333,114.71849849655243,123.31429881310449
236,7.866666666666666,115.26794912826924,122.97231540608674
237,7.9,115.64991572800169,122.92865565412924
238,7.933333333333334,116.11566208542553,123.00361169049306
239,7.966666666666667,116.53762179729998,123.31709581778982
240,8.0,116.56155030059101,123.50569380863104
241,8.033333333333333,116.05660679997352,124.20243241965568
242,8.066666666666666,116.17843848773425,124.47849754627279
243,8.1,116.43520365615078,124.33712955595055
244,8.133333333333333,117.00317955755564,124.54755403579135
245,8.166666666666666,117.18282221440948,124.04800862138013
246,8.2,118.11405444499987,123.47593328397402
247,8.233333333333333,118.12134519794076,123.49346672408738
248,8.266666666666667,119.26318319384256,123.3450752855655
249,8.3,118.65585399258583,123.66090505278875
250,8.333333333333334,118.60027968945694,123.3461538832914
251,8.366666666666667,119.0631013379702,123.29841332913298
252,8.4,119.25015673881433,123.23126775393719
253,8.433333333333334,119.08405357243389,123.28174517676146
254,8.466666666666667,119.09855283411954,123.28169048262009
255,8.5,119.14615281352496,123.38430858460492
256,8.533333333333333,119.46677900672246,124.06416824288117
257,8.566666666666666,118.70862322855798,124.11799599750057
258,8.6,118.91761176850665,125.21028332929961
259,8.633333333333333,118.6565156797017,123.8691605643985
260,8.666666666666666,117.1325864444025,122.91480460645928
261,8.7,117.19446551859421,121.59974991668504
262,8.733333333333333,116.1349302922398,122.44957614331057
263,8.766666666666667,114.71110385397773,121.04754851884775
264,8.8,114.37657345716508,120.41228078627485
265,8.833333333333334,111.86254594030639,119.61743302885398
266,8.866666666666667,106.15073392606674,119.54071715314997
267,8.9,103.51962000166763,118.7218637978793
268,8.933333333333334,101.11354154269745,117.0457050119907
269,8.966666666666667,101.3482737124971,116.14229843622552
270,9.0,100.40495767261496,115.64678379680498
271,9.033333333333333,100.89128145509808,112.65059805451426
272,9.066666666666666,100.13472428741183,109.95922788333614
273,9.1,100.33171404119298,108.18447732954594
274,9.133333333333333,100.87944488378855,105.99761019663056
275,9.166666666666666,101.22003711475053,103.56345831647849
276,9.2,100.55566820915499,102.52268336783736
277,9.233333333333333,99.85203595106147,100.8156173007775
278,9.266666666666667,98.23924348439066,101.2018770433235
279,9.3,99.23762014387172,102.33111127348319
280,9.333333333333334,95.32302669461977,101.73678185165856
281,9.366666666666667,94.4183804328801,100.919679145756
282,9.4,94.0287589595803,98.98328639590018
283,9.433333333333334,94.50237492927155,97.29547792300914
284,9.466666666666667,92.66406516993689,96.53845240226124
285,9.5,92.02591809615451,94.39005338200467
286,9.533333333333333,92.03457540693694,92.99655690774125
287,9.566666666666666,91.81208245222035,92.30174263477126
288,9.6,90.91275305808318,92.48560047805562
289,9.633333333333333,89.75313829433638,90.98288414509871
290,9.666666666666666,89.30641354061807,89.34284171938239
291,9.7,87.88917588808418,88.08503281835243
292,9.733333333333333,87.03757534687298,87.92863143242649
293,9.766666666666667,86.25388273269017,87.38867694376174
294,9.8,86.45842419662614,87.02583009687307
295,9.833333333333334,87.30002304678847,86.5183750143058
296,9.866666666666667,87.08981882846035,87.01157302528127
297,9.9,87.28799867948335,86.70776225609758
298,9.933333333333334,87.28702270842102,87.83248105611867
299,9.966666666666667,86.69829958007564,87.49665252987782
300,10.0,86.64640376126599,86.69100671109722
301,10.033333333333333,86.91108176056413,86.74909228079729
302,10.066666666666666,86.57925813815075,86.8590272542601
303,10.1,86.54839295909113,86.54567648650519
304,10.133333333333333,86.19728741734286,86.81157970545115
305,10.166666666666666,85.59463031497924,88.13904616515521
306,10.2,84.97036570870603,87.71480558886708
307,10.233333333333333,83.97522766905614,88.9462269268799
308,10.266666666666667,83.06268712707633,90.19549689926
309,10.3,82.35216352257363,91.47526872148123
310,10.333333333333334,81.65288950573475,92.58891427276885
311,10.366666666666667,80.9611164130911,93.4483470536383
312,10.4,80.69643129026123,93.29316293687825
313,10.433333333333334,80.21561426966701,92.70501108200621
314,10.466666666666667,80.28214917608696,93.2822901541841
315,10.5,80.13146530136005,93.86395975655877
316,10.533333333333333,80.11137597321228,93.52459915127886
317,10.566666666666666,79.80042040174428,93.26422561120859
318,10.6,79.7544210567223,94.10417543487411
319,10.633333333333333,79.88293438636124,93.77637290933785
320,10.666666666666666,80.23043652668233,93.32306925307233
321,10.7,80.17622224321708,93.00442418573147
322,10.733333333333333,80.31191628754155,93.31316392069058
323,10.766666666666667,80.36848155124555,93.68280391187328
324,10.8,80.58440512756164,93.71361683383213
325,10.833333333333334,80.62951562212177,93.97377200181671
326,10.866666666666667,80.51740570081908,93.83744508554796
327,10.9,80.54246698630247,94.25766993958172
328,10.933333333333334,80.46658371474616,94.46456545024627
329,10.966666666666667,80.46518864781459,94.57636970567512
330,11.0,80.44843868118737,94.79474146378875
331,11.033333333333333,80.47023758264329,94.79610122963221
332,11.066666666666666,80.50254312903002,94.67936972625009
333,11.1,80.52352431154914,94.67760521420246
334,11.133333333333333,80.63831476931553,94.70247676526219
335,11.166666666666666,80.63053306111192,94.77481902548602
336,11.2,80.6519169353788,94.72163900885721
337,11.233333333333333,80.62511750244317,94.70391047902301
338,11.266666666666667,80.60699663621835,94.69330049846809
339,11.3,80.55863693036144,94.55271344402851
340,11.333333333333334,80.52910475561747,94.87377578639818
341,11.366666666666667,80.55608236691239,94.79314039533033
342,11.4,80.52806115445703,94.77995616084941
343,11.433333333333334,80.54158430046932,94.8341243190115
344,11.466666666666667,80.56115101360837,94.74947268209738
345,11.5,80.59559001144302,94.86472081743274
346,11.533333333333333,80.60769192825937,95.15222343112774
347,11.566666666666666,80.55315100716247,95.55784028644344
348,11.6,80.14753336521447,96.40382483250455
349,11.633333333333333,80.32064280471488,96.572790043056
350,11.666666666666666,80.86303148551308,96.73034116406978
351,11.7,80.44028537857095,96.22595725182424
352,11.733333333333333,80.50190531987005,96.38039211780705
353,11.766666666666667,80.78892802368051,97.13079883648078
354,11.8,81.69080070571391,97.55641672895439
355,11.833333333333334,82.25611764278898,97.71538264123949
356,11.866666666666667,83.25118559730323,98.40713544548618
357,11.9,84.10553208695937,99.13812393990573
358,11.933333333333334,85.22298390192474,98.53689202772239
359,11.966666666666667,86.12217695210576,100.0021205601429
360,12.0,87.28281145418676,99.51244277296331
361,12.033333333333333,88.22557276005183,99.0357483795375
362,12.066666666666666,89.42554028600637,99.56133671134384
363,12.1,90.34189363041634,100.28649195229309
364,12.133333333333333,90.88959456475929,100.60321175422787
365,12.166666666666666,90.72363461111244,101.87920828273108
366,12.2,90.31302742153541,102.71879038157668
367,12.233333333333333,89.81677995320356,102.4024545588521
368,12.266666666666667,89.97514662625487,102.35537238805662
369,12.3,91.28469607102122,103.36259923899021
370,12.333333333333334,92.53483804703056,102.51438191575532
371,12.366666666666667,93.4705040726407,103.80057259292961
372,12.4,94.77496458339283,104.89937248324986
373,12.433333333333334,96.4082055569307,105.64525689141117
374,12.466666666666667,97.81641993926789,106.24240731212953
375,12.5,98.64104055410554,106.63710202209568
376,12.533333333333333,99.60236549906426,104.81508540550854
377,12.566666666666666,101.00178704979795,106.29895752456326
378,12.6,101.6402485435881,106.80422163982449
379,12.633333333333333,101.97485344541819,108.55243440926449
380,12.666666666666666,102.05389104903918,109.84081658959464
381,12.7,102.41450839862384,111.04057870785783
382,12.733333333333333,103.41653236148858,110.67182912269799
383,12.766666666666667,103.77868013679405,110.9982297572169
384,12.8,103.47547382351364,111.38466615419154
385,12.833333333333334,102.54253864772275,111.74790076123504
386,12.866666666666667,102.45104409883182,112.38320722152491
387,12.9,102.39832711428127,113.80351508938546
388,12.933333333333334,104.61562092580616,114.42066761833328
389,12.966666666666667,105.13909870425597,115.67536103631326
390,13.0,104.9526423488412,116.83678164119782
391,13.033333333333333,103.85608987192659,114.20560717359479
392,13.066666666666666,104.90625461726812,114.07042316577216
393,13.1,106.32148625773223,114.32599361842536
394,13.133333333333333,106.87225185235584,116.05663548232837
395,13.166666666666666,108.19660539825311,116.53294950134578
396,13.2,108.03418095065487,117.49262614769442
397,13.233333333333333,108.51069729718957,119.19143554037282
398,13.266666666666667,108.20948874986854,119.00350125793271
399,13.3,109.16900706835604,120.44933519598484
400,13.333333333333334,110.04458972398089,122.07433448315498
401,13.366666666666667,110.02706256084429,123.2333057628389
402,13.4,112.17900658478163,123.64310301949112
403,13.433333333333334,112.46132845325495,123.59367498843041
404,13.466666666666667,115.31688293320221,123.51540650859457
405,13.5,114.74716870820703,123.59759931473725
406,13.533333333333333,115.10546961705917,122.98368936582604
407,13.566666666666666,115.9094868942475,121.71608007153401
408,13.6,116.02139187556479,122.22601369608257
409,13.633333333333333,116.9204717290308,122.87151972927663
410,13.666666666666666,116.41950959115138,123.2801490338743
411,13.7,117.10743042566801,123.42350786337842
412,13.733333333333333,118.71233303911431,121.65856566065624
413,13.766666666666667,117.76794924529314,119.94717465776938
414,13.8,117.04960905487482,120.13774744564867
415,13.833333333333334,117.34327475738613,120.7920517339543
416,13.866666666666667,117.59133258447032,120.17561129934218
417,13.9,116.81890625151418,120.26301815516385
418,13.933333333333334,116.81560510319537,119.9656424195951
419,13.966666666666667,116.18742747470753,120.90956829812093
420,14.0,115.65310377974617,121.51010985893693
421,14.033333333333333,116.16091333604108,121.58593582679481
422,14.066666666666666,115.93837804502837,121.4942425172672
423,14.1,115.59557182160827,120.89438292596826
424,14.133333333333333,115.09077463333746,121.05352811596184
425,14.166666666666666,114.54242574594936,121.34949261336591
426,14.2,113.88836058310403,120.65241760272804
427,14.233333333333333,114.07301978945597,120.72765490984276
428,14.266666666666667,114.08285003202589,120.76863292979641
429,14.3,113.97644913468551,120.89043433761356
430,14.333333333333334,113.7671882620596,120.90440693182866
431,14.366666666666667,113.710388974919,120.99953430774589
432,14.4,113.7102703917898,121.0602307181795
433,14.433333333333334,113.64338228602661,121.16069202353482
434,14.466666666666667,113.78289473304713,121.23147517807712
435,14.5,113.95331257083178,121.92006803901458
436,14.533333333333333,113.4174743486924,122.17320989939857
437,14.566666666666666,112.72368069043921,122.38926907680298
438,14.6,112.47872647690926,122.41088117629661
439,14.633333333333333,112.73685190811011,121.580405628957
440,14.666666666666666,111.66864365493755,120.48491047141873
441,14.7,110.6676883469861,119.59882981112807
442,14.733333333333333,111.06318692688566,119.96404447814632
443,14.766666666666667,109.76627456810444,120.16157996325425
444,14.8,108.16704774070716,120.16048453335641
445,14.833333333333334,104.94402276797486,117.5236155743659
446,14.866666666666667,104.55329926058343,116.78926856941564
447,14.9,104.81922085014534,116.04141229803362
448,14.933333333333334,103.88635051033297,115.21892800590237
449,14.966666666666667,101.42579879182115,114.9770967125368
450,15.0,100.18211987680876,113.55625348188818
451,15.033333333333333,100.21452342367479,112.17049866743325
452,15.066666666666666,98.23789798574578,109.9200007107289
453,15.1,96.87733202068077,107.98736704475071
454,15.133333333333333,97.00305232723392,109.76802627268043
455,15.166666666666666,95.70854943997239,110.58481338593201
456,15.2,94.36046736377479,108.65429719591948
457,15.233333333333333,92.89675275040526,107.48273469236182
458,15.266666666666667,92.3885631455806,106.83965757297159
459,15.3,91.2736766188221,105.91937949888931
460,15.333333333333334,90.50261999380002,104.83083611237933
461,15.366666666666667,90.8521277255965,104.71927094578868
462,15.4,92.113460077281,102.55092446579238
463,15.433333333333334,91.75819436553232,100.23552554904627
464,15.466666666666667,89.33667846259097,98.2687707777415
465,15.5,88.17472713481676,97.10381555723959
466,15.533333333333333,88.18135336597625,94.88355281735853
467,15.566666666666666,88.40634460069079,93.71759540124256
468,15.6,87.55835148636922,92.78177971497283
469,15.633333333333333,87.11287745067001,91.08054279465165
470,15.666666666666666,86.90317136837648,89.33688457547008
471,15.7,86.5788263915108,87.56787431368875
472,15.733333333333333,87.58686351539113,86.60223477956335
473,15.766666666666667,87.12111857208842,85.3295278134104
474,15.8,87.23199553461004,84.58756222946175
475,15.833333333333334,85.95888388801738,84.64543628942809
476,15.866666666666667,85.10521375093529,84.59208141871943
477,15.9,84.38374564419891,85.03537895420703
478,15.933333333333334,85.03204924965318,84.80658961676312
479,15.966666666666667,85.49764538518257,85.77432832583393
480,16.0,86.04208546339329,85.5842996822174
481,16.033333333333335,86.71563426585116,85.13599371302733
482,16.066666666666666,86.18267075787388,85.61557172404663
483,16.1,86.0084977315245,85.53659715383387
484,16.133333333333333,85.38514939833466,86.69101260375851
485,16.166666666666668,85.36414898723591,87.28086814324742
486,16.2,84.46080858145558,88.4093514548233
487,16.233333333333334,84.02733596571136,89.2238723316783
488,16.266666666666666,83.76877996364965,89.41986353799072
489,16.3,82.9239153913398,89.13294615405046
490,16.333333333333332,82.31572041896169,89.07943900506808
491,16.366666666666667,81.88160536108956,88.67511844667946
492,16.4,81.75205855235704,87.85447438214428
493,16.433333333333334,81.40854474061294,87.61767460413247
494,16.466666666666665,80.8775604712706,87.22487205326331
495,16.5,80.46265726259999,87.31437218045234
496,16.533333333333335,80.07288000987516,86.8374297092084
497,16.566666666666666,79.64569790841648,86.91362111814301
498,16.6,78.94579613711036,87.45281838807882
499,16.633333333333333,78.77287637469459,87.07697498681259
500,16.666666666666668,78.69047492744092,87.11327327120472
501,16.7,78.38924457508769,87.54765138408146
502,16.733333333333334,78.17846881691109,87.4573069141193
503,16.766666666666666,77.77245242418685,87.17163674821032
504,16.8,77.46628777463427,87.40426501754973
505,16.833333333333332,77.43456442229626,87.45547470209254
506,16.866666666666667,77.24389023927372,87.94730238617377
507,16.9,77.06485114662267,88.25964959354833
508,16.933333333333334,77.07016073726312,88.33265227329332
509,16.966666666666665,76.85846341730874,88.42552707151494
510,17.0,76.7900498314631,88.57122898408315
511,17.033333333333335,76.79643974762934,89.40502425420443
512,17.066666666666666,77.1339417644971,89.46084364888908
513,17.1,76.95411274686697,89.45138126364654
514,17.133333333333333,77.17208676085886,90.21031971919403
515,17.166666666666668,77.22586075265824,90.5843679275009
516,17.2,77.25719422353117,90.6132077644211
517,17.233333333333334,77.30279759348828,90.6989231648712
518,17.266666666666666,77.33990977941303,90.75652682659403
519,17.3,77.4656756805124,90.98519160797377
520,17.333333333333332,77.5496283989948,91.41361936123229
521,17.366666666666667,77.8768325485136,91.77568849061691
522,17.4,78.22368694965627,91.95348873756207
523,17.433333333333334,78.37292566103014,92.08883705194333
524,17.466666666666665,78.02357949592296,92.3252821011806
525,17.5,78.29677956092632,92.79976110414115
526,17.533333333333335,79.18323221903148,93.48411816628293
527,17.566666666666666,79.92282373539221,93.72747070808329
528,17.6,80.90811338391799,94.58046134918762
529,17.633333333333333,80.81684402356268,95.10834505042884
530,17.666666666666668,81.7038696729848,95.59886376292074
531,17.7,81.61718641768066,96.51012760240569
532,17.733333333333334,82.04633443421135,96.83320227101568
533,17.766666666666666,83.34880205092206,97.40275304151774
534,17.8,83.98153836022483,97.92913549085807
535,17.833333333333332,84.5534069655463,98.21157581105795
536,17.866666666666667,85.20992063546721,97.99571168054865
537,17.9,85.45287896216156,98.47034499554042
538,17.933333333333334,86.21203512517178,98.3353919553142
539,17.966666666666665,86.45755161691888,98.18862118724181
540,18.0,88.04363516732117,98.33999862299541
541,18.033333333333335,88.63427834740098,98.8358617309986
542,18.066666666666666,90.23290146666419,99.29898618546835
543,18.1,90.00565096482387,100.63825770230743
544,18.133333333333333,90.05432424867406,100.73494156770501
545,18.166666666666668,89.47937499149938,99.61695504488202
546,18.2,90.03060400419044,98.81754673361777
547,18.233333333333334,90.79111620959054,98.75893772569545
548,18.266666666666666,92.64989895153252,98.91646593404774
549,18.3,93.58888594937854,101.19082202642333
550,18.333333333333332,95.57259965475615,101.66299050930266
551,18.366666666666667,97.65828636598891,102.37499234615764
552,18.4,98.24787344333706,103.552343316759
553,18.433333333333334,98.87206028233128,105.20833410931614
554,18.466666666666665,99.61277832413877,103.45454965658661
555,18.5,102.46178205603154,105.5518664829901
556,18.533333333333335,104.32835498100344,106.90465275181576
557,18.566666666666666,104.28962261676958,107.28981220881357
558,18.6,105.52244882245472,108.26487533890204
559,18.633333333333333,105.67367364823279,108.06482695617795
