frame,tempo_segundos,angulo_cotovelo_esquerdo_filtrado,angulo_cotovelo_direito_filtrado
125,4.166666666666667,78.43505393612597,84.08385006024172
126,4.2,78.56050535484917,84.22888780114229
127,4.233333333333333,78.67276921774736,84.29705438654885
128,4.266666666666667,78.73721096880645,84.21790804073795
129,4.3,78.73245276492794,84.00103414643645
130,4.333333333333333,78.65303679952821,83.73359525994368
131,4.366666666666666,78.50779901273863,83.55075685872964
132,4.4,78.31417400682504,83.5877344404353
133,4.433333333333334,78.0897930664934,83.92876436660256
134,4.466666666666667,77.84409604199787,84.57126879842077
135,4.5,77.57334115899647,85.41993770506062
136,4.533333333333333,77.26135240096224,86.31457066501554
137,4.566666666666666,76.8857620287275,87.08157224800637
138,4.6,76.42711931659527,87.58897011723475
139,4.633333333333334,75.87764826991693,87.78374584275187
140,4.666666666666667,75.24731595920467,87.69851245239062
141,4.7,74.56565055943474,87.42807011112603
142,4.733333333333333,73.87792080232231,87.08865947886062
143,4.766666666666667,73.23517322995302,86.77809373904904
144,4.8,72.68031145780022,86.55140682029152
145,4.833333333333333,72.23545741422822,86.41711336310262
146,4.866666666666666,71.89633343868906,86.34961968233304
147,4.9,71.6363842580989,86.30865284216726
148,4.933333333333334,71.41885715161435,86.25739800947922
149,4.966666666666667,71.21169251582097,86.17456131285346
150,5.0,70.99910962092035,86.05897504523638
151,5.033333333333333,70.7853833103464,85.92759382503536
152,5.066666666666666,70.58994104173665,85.80891838904067
153,5.1,70.43697465465499,85.73425915780358
154,5.133333333333334,70.34505758751546,85.72903201088722
155,5.166666666666667,70.32140625212874,85.80589659605924
156,5.2,70.36207835869403,85.96131987053388
157,5.233333333333333,70.45597037962688,86.17671830704957
158,5.266666666666667,70.58920617187817,86.4240206428407
159,5.3,70.74767049522704,86.67355600410453
160,5.333333333333333,70.91755040153245,86.90108475775877
161,5.366666666666666,71.08522189373559,87.09159564172887
162,5.4,71.2380229412877,87.23948869099198
163,5.433333333333334,71.36656713833429,87.34643587236496
164,5.466666666666667,71.46787051805883,87.41877940194382
165,5.5,71.54752182599923,87.46588289779159
166,5.533333333333333,71.61919560375185,87.49979281947512
167,5.566666666666666,71.70108084585762,87.53550183301179
168,5.6,71.8104468228293,87.59074247492309
169,5.633333333333334,71.95853841308752,87.6847953557723
170,5.666666666666667,72.1478879538086,87.83665956303155
171,5.7,72.37323023482469,88.06326827764765
172,5.733333333333333,72.62591906480775,88.3780372048047
173,5.766666666666667,72.90041336507085,88.78945366358015
174,5.8,73.20048536904434,89.2993220569331
175,5.833333333333333,73.54272869994021,89.90076907995538
176,5.866666666666666,73.95569496221317,90.57658892200227
177,5.9,74.47409071719017,91.29846838165196
178,5.933333333333334,75.12854275461167,92.02740155957844
179,5.966666666666667,75.93273267691838,92.71584879131849
180,6.0,76.87166249823058,93.31269573993522
181,6.033333333333333,77.89675872817992,93.77166823887798
182,6.066666666666666,78.93312173897343,94.0620121028097
183,6.1,79.89949280068957,94.17817486565752
184,6.133333333333334,80.73405593497773,94.1447793371547
185,6.166666666666667,81.41444505638388,94.01462354660273
186,6.2,81.96270910538486,93.85937278709704
187,6.233333333333333,82.43408763769621,93.75427584309645
188,6.266666666666667,82.89630249180001,93.76033337517887
189,6.3,83.4088490557046,93.9096902109721
190,6.333333333333333,84.00939764586408,94.20043538966117
191,6.366666666666666,84.71008070950231,94.6037890788775
192,6.4,85.50263510557681,95.08077904718108
193,6.433333333333334,86.36848288647042,95.59985148874858
194,6.466666666666667,87.28820843289272,96.14512168958161
195,6.5,88.24569378506784,96.71013109842688
196,6.533333333333333,89.2255031048157,97.28263180482615
197,6.566666666666666,90.20622443879851,97.83462315010807
198,6.6,91.15535569518715,98.33043953765198
199,6.633333333333334,92.031448510095,98.75294458363189
200,6.666666666666667,92.79570286405395,99.13182999106843
201,6.7,93.42924959688114,99.55100434683635
202,6.733333333333333,93.94775238299427,100.12176800402723
203,6.766666666666667,94.40494702822737,100.93025951351159
204,6.8,94.881116203837,101.98615886687169
205,6.833333333333333,95.45867676000107,103.20089011931776
206,6.866666666666666,96.19260134408736,104.40717482001936
207,6.9,97.08684148175486,105.4106463231312
208,6.933333333333334,98.0879183335119,106.05216525652973
209,6.966666666666667,99.1017648616759,106.26012312445371
210,7.0,100.02996545651905,106.07921960460828
211,7.033333333333333,100.81134343635408,105.66858729981205
212,7.066666666666666,101.45085897438487,105.26682092584232
213,7.1,102.02254877855141,105.12923354221216
214,7.133333333333334,102.64390525483526,105.45463675351318
215,7.166666666666667,103.43068112968882,106.32717833205955
216,7.2,104.44924425264269,107.69473167441774
217,7.233333333333333,105.68538099204943,109.39047514647739
218,7.266666666666667,107.0429489839779,111.18749247608005
219,7.3,108.37452551504978,112.86496538383453
220,7.333333333333333,109.53313314242956,114.26250071213765
221,7.366666666666666,110.42479890864453,115.30692590655963
222,7.4,111.04072350925037,116.00954139222331
223,7.433333333333334,111.45594452473443,116.44342785023736
224,7.466666666666667,111.79521297251762,116.71390145306722
225,7.5,112.18079320330465,116.93161117343165
226,7.533333333333333,112.68472923481468,117.19268583240422
227,7.566666666666666,113.3052581812154,117.56688903370552
228,7.6,113.97482402092717,118.0922000426087
229,7.633333333333334,114.5929037299246,118.77264899008681
230,7.666666666666667,115.0680445655168,119.57750479135419
231,7.7,115.35240775228853,120.44378950913264
232,7.733333333333333,115.45678217627973,121.28665868738186
233,7.766666666666667,115.4420502368701,122.01974927658975
234,7.8,115.39227949851266,122.58089112762754
235,7.833333333333333,115.38173628744191,122.95261621601988
236,7.866666666666666,115.44992401849463,123.16687849214772
237,7.9,115.59442417791844,123.29036141620361
238,7.933333333333334,115.78288242444478,123.3965310825547
239,7.966666666666667,115.9766868283624,123.53701864781237
240,8.0,116.15385129997527,123.72450963434207
241,8.033333333333333,116.3199266888923,123.93315643506476
242,8.066666666666666,116.5027422809093,124.11439018957941
243,8.1,116.73546364984146,124.21974672702363
244,8.133333333333333,117.03782777141312,124.22043527825105
245,8.166666666666666,117.40488898632634,124.11625547857314
246,8.2,117.80758250397321,123.93230901355307
247,8.233333333333333,118.20338498997216,123.70775586060927
248,8.266666666666667,118.55115073252628,123.48374073754398
249,8.3,118.82316389249672,123.29608847000758
250,8.333333333333334,119.00979710969877,123.17363434774448
251,8.366666666666667,119.11669892221475,123.13861521016729
252,8.4,119.15826421242315,123.20453596628491
253,8.433333333333334,119.15167960368615,123.3696981924939
254,8.466666666666667,119.11342168818469,123.6089401131488
255,8.5,119.0572868218809,123.86932605673029
256,8.533333333333333,118.99158037859785,124.07557943432302
257,8.566666666666666,118.9131828714725,124.14726847529082
258,8.6,118.79790876369633,124.02327425142053
259,8.633333333333333,118.58981403987039,123.68333841636553
260,8.666666666666666,118.19567905622286,123.15587228762709
261,8.7,117.4926772648473,122.50740334242711
262,8.733333333333333,116.35504018538258,121.81822171552274
263,8.766666666666667,114.6980636229443,121.15426935860789
264,8.8,112.52669449365139,120.54436860416781
265,8.833333333333334,109.96686254887568,119.96798555948683
266,8.866666666666667,107.25838761254475,119.35586602885357
267,8.9,104.7030044463498,118.60403228091631
268,8.933333333333334,102.58400613111091,117.59925468280007
269,8.966666666666667,101.08989873033696,116.2514206226513
270,9.0,100.27136200852865,114.5258299410986
271,9.033333333333333,100.04215639464911,112.46629932628146
272,9.066666666666666,100.21495425874018,110.19953568314325
273,9.1,100.55388500518995,107.91522247357503
274,9.133333333333333,100.82752786158918,105.82420143570653
275,9.166666666666666,100.85245608759746,104.10498756762844
276,9.2,100.52218896406082,102.85366647042798
277,9.233333333333333,99.81871335786013,102.05347431598662
278,9.266666666666667,98.80586024303398,101.57703302487481
279,9.3,97.60662040055212,101.22458768608375
280,9.333333333333334,96.3690334754814,100.78709028325609
281,9.366666666666667,95.22770110696258,100.11051271357756
282,9.4,94.2706412354019,99.13601679181593
283,9.433333333333334,93.52142633605735,97.90211332059256
284,9.466666666666667,92.94133411145583,96.51282011297147
285,9.5,92.44844034629506,95.08956001595152
286,9.533333333333333,91.94621305831427,93.72828025983603
287,9.566666666666666,91.35410871153417,92.47782877682918
288,9.6,90.63316657926389,91.34457221366166
289,9.633333333333333,89.79954522012538,90.31568868644092
290,9.666666666666666,88.92091467528628,89.38520825137293
291,9.7,88.09573276620766,88.56792586767396
292,9.733333333333333,87.42166907687742,87.89578983964847
293,9.766666666666667,86.96410327714811,87.40173822861883
294,9.8,86.73657910859903,87.10066432940023
295,9.833333333333334,86.70080994360929,86.9761830422309
296,9.866666666666667,86.78510954285193,86.97865166629383
297,9.9,86.91143147033436,87.03625359150156
298,9.933333333333334,87.01798377364452,87.07653801657874
299,9.966666666666667,87.06843433869055,87.05112750338247
300,10.0,87.04695726608868,86.95389179310808
301,10.033333333333333,86.94566625519758,86.82512822445226
302,10.066666666666666,86.75353677040434,86.74035176156002
303,10.1,86.45319067927092,86.78825839502697
304,10.133333333333333,86.0264759986245,87.0451598058603
305,10.166666666666666,85.46501848267681,87.55277982840579
306,10.2,84.7798469458284,88.30443792606688
307,10.233333333333333,84.00507006051573,89.2426821405298
308,10.266666666666667,83.19355808533251,90.26974350776878
309,10.3,82.40613675713679,91.26974051066199
310,10.333333333333334,81.69830394341949,92.13741424181687
311,10.366666666666667,81.10901626118893,92.80399929337321
312,10.4,80.65488469956438,93.25027604854061
313,10.433333333333334,80.33103675026136,93.50190221876755
314,10.466666666666667,80.11769232648373,93.61065015160901
315,10.5,79.98964582544254,93.63175373341517
316,10.533333333333333,79.92488441820522,93.6077242498806
317,10.566666666666666,79.90910089564927,93.5634824526011
318,10.6,79.93498322846662,93.51120320558532
319,10.633333333333333,79.99788732522404,93.45936437000847
320,10.666666666666666,80.09108919382815,93.41973911811411
321,10.7,80.20328657257916,93.40835416970823
322,10.733333333333333,80.31916118686128,93.44086357320387
323,10.766666666666667,80.42224338593809,93.5263897154003
324,10.8,80.49876380864166,93.66391019861157
325,10.833333333333334,80.54117666602393,93.84246044267802
326,10.866666666666667,80.55014358559669,94.0439197618
327,10.9,80.5341506672988,94.24675746156252
328,10.933333333333334,80.50677126891603,94.4299886767025
329,10.966666666666667,80.48251251306762,94.57708014971702
330,11.0,80.47265476736322,94.67918648725698
331,11.033333333333333,80.48235822500862,94.7366418229587
332,11.066666666666666,80.50978597297464,94.75787322233133
333,11.1,80.54734931033106,94.75590854055787
334,11.133333333333333,80.58458788728483,94.74381442458996
335,11.166666666666666,80.61174668503823,94.73090020543046
336,11.2,80.62290152849772,94.72101515430302
337,11.233333333333333,80.6176277516043,94.71322577850627
338,11.266666666666667,80.60070768043147,94.704353099102
339,11.3,80.58004963220064,94.69254478158327
340,11.333333333333334,80.56358484347004,94.68091833297595
341,11.366666666666667,80.55622648232514,94.67997932529417
342,11.4,80.55793521224506,94.70721793437014
343,11.433333333333334,80.56357776055854,94.78278183538472
344,11.466666666666667,80.56472186389999,94.921849991127
345,11.5,80.55291997748245,95.12663975109037
346,11.533333333333333,80.5235203666501,95.38239858623882
347,11.566666666666666,80.47882416159611,95.66090041377028
348,11.6,80.42974298805021,95.93154767736864
349,11.633333333333333,80.39590605529477,96.17552753204086
350,11.666666666666666,80.40467396182052,96.39546952912512
351,11.7,80.48911493568986,96.61443058886054
352,11.733333333333333,80.6843965331435,96.86382282916541
353,11.766666666666667,81.02258399011922,97.16651345952145
354,11.8,81.52721498499947,97.52409775875317
355,11.833333333333334,82.20933769469416,97.91465610897497
356,11.866666666666667,83.0652700280495,98.30169709571221
357,11.9,84.0748022085062,98.650043124895
358,11.933333333333334,85.19874123095428,98.94183684533384
359,11.966666666666667,86.37663306115483,99.18581590072162
360,12.0,87.52776946045954,99.41536116581959
361,12.033333333333333,88.5594417947783,99.67517524498967
362,12.066666666666666,89.38459335558825,100.00182101214173
363,12.1,89.94649958911285,100.4074074935709
364,12.133333333333333,90.24263649696918,100.87518860594548
365,12.166666666666666,90.33678414909225,101.36976102525898
366,12.2,90.35072449411265,101.85619378254205
367,12.233333333333333,90.4349113526369,102.31702806989867
368,12.266666666666667,90.72749932557045,102.75730335322675
369,12.3,91.31719342554634,103.1952853251436
370,12.333333333333334,92.2234823266594,103.64571723788737
371,12.366666666666667,93.3991898606847,104.10726990865119
372,12.4,94.75070154172774,104.56340350486818
373,12.433333333333334,96.16603527626435,104.99720810865499
374,12.466666666666667,97.54102630366212,105.41069260009743
375,12.5,98.79701044400392,105.83416495023687
376,12.533333333333333,99.88750620391222,106.31632879770616
377,12.566666666666666,100.79533993214898,106.89853565695356
378,12.6,101.52407436706802,107.58876656716131
379,12.633333333333333,102.08787164765613,108.35295096656893
380,12.666666666666666,102.50323103507884,109.13072713813683
381,12.7,102.78553687585682,109.86687877237874
382,12.733333333333333,102.95202594803463,110.53940898516768
383,12.766666666666667,103.02916238199504,111.16714521905449
384,12.8,103.05811993051108,111.79222674871129
385,12.833333333333334,103.09165208805413,112.4476538914477
386,12.866666666666667,103.18145719269397,113.12858444970175
387,12.9,103.3632911186941,113.7843206519135
388,12.933333333333334,103.64991503414402,114.33749484275111
389,12.966666666666667,104.035775854638,114.72281440540615
390,13.0,104.50719780793762,114.92641464793458
391,13.033333333333333,105.04783950256757,115.00468113981023
392,13.066666666666666,105.63577087264339,115.0712739222255
393,13.1,106.23892485105382,115.25858651918317
394,13.133333333333333,106.81879745425272,115.67340769369146
395,13.166666666666666,107.34505425734962,116.36648846368246
396,13.2,107.81346684181466,117.32408839853757
397,13.233333333333333,108.25526515390989,118.47724173505934
398,13.266666666666667,108.73024514412245,119.7196556024331
399,13.3,109.30505137657298,120.92781383594277
400,13.333333333333334,110.0259075281917,121.98177860265587
401,13.366666666666667,110.89766413565766,122.78691010582567
402,13.4,111.87819288745304,123.29374514092893
403,13.433333333333334,112.89091200116906,123.50935914259517
404,13.466666666666667,113.85065832291805,123.49365938468746
405,13.5,114.69178466144513,123.33907266788978
406,13.533333333333333,115.38591706636313,123.13889144225149
407,13.566666666666666,115.94224709557865,122.9550334473702
408,13.6,116.39251016610648,122.79837215946564
409,13.633333333333333,116.769764186713,122.63196244831279
410,13.666666666666666,117.09128723137222,122.39787550049235
411,13.7,117.35251801997167,122.05533344651059
412,13.733333333333333,117.53338428700383,121.61005897228367
413,13.766666666666667,117.61237233310736,121.11922422699652
414,13.8,117.58002408807388,120.67093600871117
415,13.833333333333334,117.44509766437174,120.35112523966444
416,13.866666666666667,117.23212204055318,120.21430948008262
417,13.9,116.97342319333795,120.26829369618093
418,13.933333333333334,116.69934462808975,120.47458684873166
419,13.966666666666667,116.42953917455816,120.76180331967545
420,14.0,116.16810519300773,121.04743305354903
421,14.033333333333333,115.90512021703734,121.26138097925313
422,14.066666666666666,115.62496101972295,121.36342734356356
423,14.1,115.31796243513155,121.34892405007743
424,14.133333333333333,114.98925823454876,121.24255064898031
425,14.166666666666666,114.65977545163958,121.08517602909357
426,14.2,114.35895013315188,120.92037000307621
427,14.233333333333333,114.1134999942453,120.78500449920352
428,14.266666666666667,113.9382083554931,120.70527096075396
429,14.3,113.83241549789159,120.69703680342045
430,14.333333333333334,113.78203582006226,120.76791012035932
431,14.366666666666667,113.76450640048802,120.91795340966394
432,14.4,113.75419896900402,121.13733795882904
433,14.433333333333334,113.72711734914787,121.40204680637181
434,14.466666666666667,113.66438196084758,121.6714014547925
435,14.5,113.55363938001253,121.89176541704583
436,14.533333333333333,113.38711662957624,122.00818897232719
437,14.566666666666666,113.15601213503489,121.98082057918475
438,14.6,112.84356588287386,121.79848860565538
439,14.633333333333333,112.42149359201825,121.48132635408277
440,14.666666666666666,111.85385142695813,121.06916297275374
441,14.7,111.1086671157504,120.60063356625123
442,14.733333333333333,110.17323266809005,120.09432117453807
443,14.766666666666667,109.0658833390834,119.54235172077377
444,14.8,107.83674078156227,118.91837568416744
445,14.833333333333334,106.55421135238464,118.19249728062762
446,14.866666666666667,105.2826559424611,117.34364681779826
447,14.9,104.0633165937957,116.36604037146586
448,14.933333333333334,102.90809843670817,115.27304762332292
449,14.966666666666667,101.80584773357636,114.10158230542199
450,15.0,100.7333935991878,112.91407877030069
451,15.033333333333333,99.66493862410967,111.79077767789697
452,15.066666666666666,98.57899514384027,110.80846741579714
453,15.1,97.4649334440068,110.01195510567156
454,15.133333333333333,96.32997033311185,109.3932218395701
455,15.166666666666666,95.20442954792762,108.89129732053473
456,15.2,94.1405707260934,108.41283427008611
457,15.233333333333333,93.20073433517182,107.86033568428606
458,15.266666666666667,92.4355703317497,107.15373648360054
459,15.3,91.86022262568731,106.24051125865374
460,15.333333333333334,91.44049779390798,105.09847022417424
461,15.366666666666667,91.09895235297053,103.73636747463206
462,15.4,90.7422414058814,102.192513565208
463,15.433333333333334,90.29902885987312,100.52762089149893
464,15.466666666666667,89.7495365039994,98.8098381777266
465,15.5,89.13109913488353,97.09608017522665
466,15.533333333333333,88.51817114462635,95.41845116888955
467,15.566666666666666,87.9891125282825,93.78335035624973
468,15.6,87.59563605359612,92.18450254456229
469,15.633333333333333,87.34505861118328,90.62362373896923
470,15.666666666666666,87.1986075954725,89.12780605360311
471,15.7,87.08533913404538,87.75379542695923
472,15.733333333333333,86.92856560098889,86.57587623770478
473,15.766666666666667,86.67730153197445,85.66223849009367
474,15.8,86.33061514274429,85.05005584434298
475,15.833333333333334,85.94254116082973,84.7300711840944
476,15.866666666666667,85.60232568401968,84.647663526951
477,15.9,85.39683585330677,84.72075022388664
478,15.933333333333334,85.37197798152333,84.86799797494083
479,15.966666666666667,85.51119391095986,85.0364470264768
480,16.0,85.74034841119281,85.21739878567325
481,16.033333333333335,85.95504290820405,85.44343682219379
482,16.066666666666666,86.05651319198402,85.766856081086
483,16.1,85.98064382270894,86.22803974002643
484,16.133333333333333,85.71062777973042,86.82736987036152
485,16.166666666666668,85.27266447774277,87.5130598019636
486,16.2,84.72059157117697,88.19035575444533
487,16.233333333333334,84.11719420407664,88.74839767395582
488,16.266666666666666,83.51820567263265,89.09390672389236
489,16.3,82.96198605117489,89.17880118287029
490,16.333333333333332,82.46534403447686,89.01235554990683
491,16.366666666666667,82.02482110726308,88.65532386168674
492,16.4,81.62254633997043,88.19999547472099
493,16.433333333333334,81.23523406104697,87.74403945142959
494,16.466666666666665,80.8437113546936,87.3666842199674
495,16.5,80.43972181052963,87.11368229756695
496,16.533333333333335,80.02770651382606,86.99367896951519
497,16.566666666666666,79.62138288504053,86.98477856462128
498,16.6,79.23703620279264,87.0476481718478
499,16.633333333333333,78.88668255987793,87.14053709972954
500,16.666666666666668,78.57417791041966,87.23180242295548
501,16.7,78.29571380748179,87.30687629141896
502,16.733333333333334,78.04368366499915,87.36867310261283
503,16.766666666666666,77.81128351281782,87.43239128538536
504,16.8,77.59551239052803,87.5172208429363
505,16.833333333333332,77.39785632612957,87.63848430954485
506,16.866666666666667,77.22333721285315,87.80338851734476
507,16.9,77.07888204485764,88.0113770168607
508,16.933333333333334,76.97147552547405,88.25729319758285
509,16.966666666666665,76.90617612667702,88.53432406888508
510,17.0,76.8842249707418,88.83488033244252
511,17.033333333333335,76.90190617051954,89.149862726132
512,17.066666666666666,76.95092815105355,89.46803049384518
513,17.1,77.0204949239327,89.77675571097771
514,17.133333333333333,77.1002631519187,90.06436925839704
515,17.166666666666668,77.18285794076382,90.32341196480259
516,17.2,77.26494512356437,90.55331211906308
517,17.233333333333334,77.34672341433779,90.76071802998062
518,17.266666666666666,77.43059991071857,90.95685319137182
519,17.3,77.52032027173786,91.15342068526128
520,17.333333333333332,77.62157897313219,91.35981588771565
521,17.366666666666667,77.74403589211556,91.58339678560777
522,17.4,77.90313736879722,91.83209817162604
523,17.433333333333334,78.11919013199307,92.11685681451456
524,17.466666666666665,78.41201329718984,92.4515778880143
525,17.5,78.79252711364688,92.85024265745099
526,17.533333333333335,79.25594486773396,93.3224814654951
527,17.566666666666666,79.78157306664565,93.86932712380691
528,17.6,80.34035971933721,94.48027318532894
529,17.633333333333333,80.90607372015184,95.13221869685817
530,17.666666666666668,81.46375682263641,95.79079742065956
531,17.7,82.0115621711493,96.41461087547172
532,17.733333333333334,82.55697825870743,96.96251046297762
533,17.766666666666666,83.11178893327406,97.40309274288632
534,17.8,83.68944560361653,97.72420424132576
535,17.833333333333332,84.30463343458509,97.93908325230909
536,17.866666666666667,84.97138807354335,98.08559733592169
537,17.9,85.69658795368055,98.21658687185428
538,17.933333333333334,86.46998377308599,98.38255529676513
539,17.966666666666665,87.25684595996874,98.61178188746275
540,18.0,88.00092222297751,98.895855014365
541,18.033333333333335,88.64158937738729,99.18896028703355
542,18.066666666666666,89.1409749884502,99.42535300212533
543,18.1,89.50891831117761,99.55117809595795
544,18.133333333333333,89.81161226183015,99.55743115034161
545,18.166666666666668,90.15641588076731,99.4965167291622
546,18.2,90.65764223077116,99.47064193632353
547,18.233333333333334,91.39859482695742,99.59488128984995
548,18.266666666666666,92.40702344190872,99.95229793869348
549,18.3,93.65354153815397,100.56295435651711
550,18.333333333333332,95.07047558154204,101.38020556951996
551,18.366666666666667,96.57901770990041,102.31284648867023
552,18.4,98.11000197439415,103.26030605458068
553,18.433333333333334,99.60922401107322,104.14539872529849
554,18.466666666666665,101.02938276000158,104.93377656059499
555,18.5,102.32054673798437,105.63703158677495
556,18.533333333333335,103.43166298354868,106.3030881453335
557,18.566666666666666,104.32594386166026,106.99942201196441
558,18.6,105.00126498450459,107.79213446673569
